iteracao,endpoint,tempo_resposta
246,refresh,0.00540265699964948
246,logout,0.005445885999506572
247,register,0.004934062002575956
247,login,0.005255584001133684
247,refresh,0.0065105350004159845
247,logout,0.005694168001355138
248,register,0.004740991000289796
248,login,0.005209063998336205
248,refresh,0.0053153570006543305
248,logout,0.005799218000902329
249,register,0.005342476000805618
249,login,0.0046635660000902135
249,refresh,0.005134302999067586
249,logout,0.00448289399719215
250,register,0.004414900999108795
250,login,0.0044349019990477245
250,refresh,0.005904442998144077
250,logout,0.0068533669982571155
251,register,0.005870007000339683
251,login,0.005335310997907072
251,refresh,0.005501748000824591
251,logout,0.006359753999277018
252,register,0.005866808998689521
252,login,0.00463590499930433
252,refresh,0.006297285999607993
252,logout,0.0057753170003707055
253,register,0.0045145999974920414
253,login,0.005254902000160655
253,refresh,0.0057825229996524286
253,logout,0.006811636001657462
254,register,0.005034024998167297
254,login,0.005367243000364397
254,refresh,0.005709413999284152
254,logout,0.006044518999260617
255,register,0.00569447399902856
255,login,0.004804699001397239
255,refresh,0.007565926000097534
255,logout,0.0058754450001288205
256,register,0.006816524000896607
256,login,0.007869671997468686
256,refresh,0.005784433000371791
256,logout,0.005922870001086267
257,register,0.0065284560005238745
257,login,0.0060115749984106515
257,refresh,0.005992146998323733
257,logout,0.006229498001630418
258,register,0.006217106998519739
258,login,0.00546454999857815
258,refresh,0.0067070619988953695
258,logout,0.005911680000281194
259,register,0.005091281000204617
259,login,0.004226657998515293
259,refresh,0.005446583996672416
259,logout,0.006565411000337917
260,register,0.0050435310004104394
260,login,0.005045578996941913
260,refresh,0.005708405999030219
260,logout,0.004318706000049133
261,register,0.005070051000075182
261,login,0.0049090840002463665
261,refresh,0.005822423998324666
261,logout,0.005465051999635762
262,register,0.005719264998333529
262,login,0.004886699000053341
262,refresh,0.005864378999831388
262,logout,0.005635386001813458
263,register,0.004833658997085877
263,login,0.005192665998038137
263,refresh,0.005759578998549841
263,logout,0.005626732003293
264,register,0.005327824997948483
264,login,0.004796296001586597
264,refresh,0.005075798002508236
264,logout,0.005334926998330047
265,register,0.00482865099911578
265,login,0.005782991996966302
265,refresh,0.007027136001852341
265,logout,0.0061844909978390206
266,register,0.004999497999961022
266,login,0.006025209000654286
266,refresh,0.006378771999152377
266,logout,0.005545471001823898
267,register,0.005234116997598903
267,login,0.004767080001329305
267,refresh,0.005138791999343084
267,logout,0.0064415609995194245
268,register,0.005276279000099748
268,login,0.004405222000059439
268,refresh,0.006044919999112608
268,logout,0.005679546000465052
269,register,0.004609987998264842
269,login,0.004893311997875571
269,refresh,0.006396478001988726
269,logout,0.00608172200008994
270,register,0.0068390990018087905
270,login,0.005467832001158968
270,refresh,0.005682964998413809
270,logout,0.006267669999942882
271,register,0.005860625002242159
271,login,0.005353657998057315
271,refresh,0.005628434999380261
271,logout,0.006174743997689802
272,register,0.0053425070000230335
272,login,0.004740696000226308
272,refresh,0.006133290000434499
272,logout,0.005545706000702921
273,register,0.004915398996672593
273,login,0.004969510999217164
273,refresh,0.005731436998757999
273,logout,0.0064064109974424355
274,register,0.005524413001694484
274,login,0.005866235002031317
274,refresh,0.007311541001399746
274,logout,0.0069569240004057065
275,register,0.005860336001205724
275,login,0.005895151000004262
275,refresh,0.006566975000168895
275,logout,0.007478760999219958
276,register,0.005571836998569779
276,login,0.0056006839986366685
276,refresh,0.007171545999881346
276,logout,0.007228409001982072
277,register,0.0058617629983928055
277,login,0.006172527999297017
277,refresh,0.007246187000419013
277,logout,0.00798612300059176
278,register,0.008852913000737317
278,login,0.008297637999930885
278,refresh,0.007447751999279717
278,logout,0.006833070001448505
279,register,0.006040225001925137
279,login,0.00554146299691638
279,refresh,0.006840223999461159
279,logout,0.006881664001411991
280,register,0.00574198200047249
280,login,0.007285889001650503
280,refresh,0.0066241980021004565
280,logout,0.00655730600192328
281,register,0.006237306002731202
281,login,0.006586789000721183
281,refresh,0.006713702001434285
281,logout,0.006781456999306101
282,register,0.006323645000520628
282,login,0.006875815000967123
282,refresh,0.006662037001660792
282,logout,0.007215933001134545
283,register,0.005997896998451324
283,login,0.005741072000091663
283,refresh,0.00662335500237532
283,logout,0.0068410460007726215
284,register,0.005261370999505743
284,login,0.005122819999087369
284,refresh,0.006071005002013408
284,logout,0.006204286000865977
285,register,0.004990061999706086
285,login,0.005938905000220984
285,refresh,0.00611079400187009
285,logout,0.0060190069998498075
286,register,0.005365787998016458
286,login,0.00532286200177623
286,refresh,0.014084926999203162
286,logout,0.007255225998960668
287,register,0.007103582996933255
287,login,0.016033294999942882
287,refresh,0.007867661999625852
287,logout,0.00550157999896328
288,register,0.006017048999638064
288,login,0.005064823999418877
288,refresh,0.0066930230022990145
288,logout,0.005762450997281121
289,register,0.005511595998541452
289,login,0.005627475999062881
289,refresh,0.005242613999143941
289,logout,0.005505968998477329
290,register,0.005062929001724115
290,login,0.0051760300011665095
290,refresh,0.004884588997811079
290,logout,0.00547914999697241
291,register,0.004620603998773731
291,login,0.0053468929982045665
291,refresh,0.006466054997872561
291,logout,0.005918058999668574
292,register,0.005261983002128545
292,login,0.00460918099997798
292,refresh,0.004719665001175599
292,logout,0.005537462002394022
293,register,0.0051692099987121765
293,login,0.004384399002447026
293,refresh,0.006034878999344073
293,logout,0.005386419001297327
294,register,0.005244687999947928
294,login,0.004919599999993807
294,refresh,0.004887675000645686
294,logout,0.005473730998346582
295,register,0.005163321999134496
295,login,0.004619457999069709
295,refresh,0.006313735000730958
295,logout,0.004476224003155949
296,register,0.004802601000847062
296,login,0.005488004000653746
296,refresh,0.006617060000280617
296,logout,0.006169424999825424
297,register,0.0051767880031547975
297,login,0.005047274000389734
297,refresh,0.005241386003035586
297,logout,0.005435054998088162
298,register,0.0054154499994183425
298,login,0.0052484839980024844
298,refresh,0.00736858799791662
298,logout,0.008356042999366764
299,register,0.006968866000534035
299,login,0.008388794001803035
299,refresh,0.006766620001144474
299,logout,0.005938368998613441
300,register,0.005019031999836443
300,login,0.006165707000036491
300,refresh,0.005660653001541505
300,logout,0.006433544000174152
301,register,0.005536265001865104
301,login,0.005912849999731407
301,refresh,0.006770268999389373
301,logout,0.005513944997801445
302,register,0.006323651999991853
302,login,0.006407728997146478
302,refresh,0.005808264002553187
302,logout,0.005015713002649136
303,register,0.005041298998548882
303,login,0.006521160001284443
303,refresh,0.005828376997669693
303,logout,0.006819455997174373
304,register,0.005394646999775432
304,login,0.0057217079993279185
304,refresh,0.006327181999949971
304,logout,0.005791920000774553
305,register,0.00561847700009821
305,login,0.004614617999322945
305,refresh,0.006538411002111388
305,logout,0.005658530000800965
306,register,0.00547473199912929
306,login,0.0060624789985013194
306,refresh,0.006277887001488125
306,logout,0.006227302998013329
307,register,0.005298203002894297
307,login,0.005067005000455538
307,refresh,0.005753269000706496
307,logout,0.006096616001741495
308,register,0.0060384909993445035
308,login,0.006710161000228254
308,refresh,0.005669121997925686
308,logout,0.0057474839995848015
309,register,0.005899640997085953
309,login,0.0053247010000632145
309,refresh,0.005302280002069892
309,logout,0.005797403999167727
310,register,0.004920356997899944
310,login,0.005353829998057336
310,refresh,0.0062105670003802516
310,logout,0.006069798000680748
311,register,0.0041212000032828655
311,login,0.005395816999225644
311,refresh,0.005847624997841194
311,logout,0.005106966997118434
312,register,0.005399706002208404
312,login,0.004939602000376908
312,refresh,0.005993198999931337
312,logout,0.0057936220000556204
313,register,0.005402110997238196
313,login,0.00518271500186529
313,refresh,0.006414936000510352
313,logout,0.005352544998459052
314,register,0.004544917999737663
314,login,0.005036121998273302
314,refresh,0.00522296499912045
314,logout,0.005422250000265194
315,register,0.005333878001692938
315,login,0.00436763399920892
315,refresh,0.0060370339997462
315,logout,0.00635163000333705
316,register,0.004272289999789791
316,login,0.005585356997471536
316,refresh,0.005750910997448955
316,logout,0.0056821620019036345
317,register,0.005274948998703621
317,login,0.004933029002131661
317,refresh,0.005481462998432107
317,logout,0.005960865997622022
318,register,0.005147497999132611
318,login,0.004411320001963759
318,refresh,0.005675884000083897
318,logout,0.005675321001035627
319,register,0.004452483000932261
319,login,0.004401833997690119
319,refresh,0.00554361100148526
319,logout,0.006640580002567731
320,register,0.005599394000455504
320,login,0.0056015230002230965
320,refresh,0.005613165998511249
320,logout,0.006444121998356422
321,register,0.00604110399945057
321,login,0.005336121001164429
321,refresh,0.005470565996802179
321,logout,0.0053648510001949035
322,register,0.004996202002075734
322,login,0.004849540997383883
322,refresh,0.005771320000349078
322,logout,0.005391524999140529
323,register,0.004623326000000816
323,login,0.004503811000176938
323,refresh,0.0056796080025378615
323,logout,0.005945356999291107
324,register,0.005057584003225202
324,login,0.00522097100110841
324,refresh,0.005355176999728428
324,logout,0.005963551997410832
325,register,0.005258470002445392
325,login,0.005071165000117617
325,refresh,0.004837223001231905
325,logout,0.005801943003461929
326,register,0.004761730000609532
326,login,0.004579274002026068
326,refresh,0.005108361001475714
326,logout,0.00551610399998026
327,register,0.00460911399932229
327,login,0.004193802000372671
327,refresh,0.005074433000118006
327,logout,0.005286064999381779
328,register,0.005121589998452691
328,login,0.004163346002314938
328,refresh,0.005677114000718575
328,logout,0.005071092000434874
329,register,0.004940714999975171
329,login,0.004326338999817381
329,refresh,0.005184387999179307
329,logout,0.00475777799874777
330,register,0.004479833998630056
330,login,0.004233145002217498
330,refresh,0.005284161001327448
330,logout,0.005375460001232568
331,register,0.0053224500006763265
331,login,0.004878113999438938
331,refresh,0.0056174960009229835
331,logout,0.005882060999283567
332,register,0.0049467619974166155
332,login,0.005119511999509996
332,refresh,0.004862457000854192
332,logout,0.005917224996665027
333,register,0.005054691999248462
333,login,0.004154813002969604
333,refresh,0.005510964001587126
333,logout,0.0051369460015848745
334,register,0.004785528999491362
334,login,0.005294622002111282
334,refresh,0.005635183999402216
334,logout,0.005400977999670431
335,register,0.0050608130004548
335,login,0.0043165479983144905
335,refresh,0.00518008600192843
335,logout,0.0048770219982543495
336,register,0.004918473001453094
336,login,0.005063976997917052
336,refresh,0.005763321001722943
336,logout,0.005464953999762656
337,register,0.005410380999819608
337,login,0.00403326200103038
337,refresh,0.005819067999254912
337,logout,0.005144348000612808
338,register,0.004376201999548357
338,login,0.004440718999831006
338,refresh,0.0051848799994331785
338,logout,0.005202920001465827
339,register,0.005253753999568289
339,login,0.005041506003180984
339,refresh,0.005215354001848027
339,logout,0.005633929999021348
340,register,0.005075498000223888
340,login,0.004659958001866471
340,refresh,0.005587866999121616
340,logout,0.005270141002256423
341,register,0.004936692999763181
341,login,0.004615237998223165
341,refresh,0.006056845999410143
341,logout,0.005251877999398857
342,register,0.004946286000631517
342,login,0.005071716997917974
342,refresh,0.005227404999459395
342,logout,0.0051764480012934655
343,register,0.004924676999507938
343,login,0.0050418189966876525
343,refresh,0.00526354999965406
343,logout,0.005964879001112422
344,register,0.004912263997539412
344,login,0.004881965000095079
344,refresh,0.006244082000193885
344,logout,0.006042237000656314
345,register,0.005232813000475289
345,login,0.005226762001257157
345,refresh,0.005452913999761222
345,logout,0.005556358999456279
346,register,0.004940922997775488
346,login,0.004258978999132523
346,refresh,0.005361630999686895
346,logout,0.00512226199862198
347,register,0.0047233939985744655
347,login,0.004497593999985838
347,refresh,0.00518283400015207
347,logout,0.005931817999226041
348,register,0.005990395999106113
348,login,0.0045814730001438875
348,refresh,0.00618391900206916
348,logout,0.0057860300003085285
349,register,0.006109950998506974
349,login,0.0053885679990344215
349,refresh,0.005402054001024226
349,logout,0.006789090002712328
350,register,0.004542917999060592
350,login,0.005387241999414982
350,refresh,0.005689440000423929
350,logout,0.005297371000779094
351,register,0.005038029998104321
351,login,0.004219193000608357
351,refresh,0.005000244000257226
351,logout,0.004762990000017453
352,register,0.004517514000326628
352,login,0.004949948001012672
352,refresh,0.006261263002670603
352,logout,0.00679341800059774
353,register,0.005549564000830287
353,login,0.006202880998898763
353,refresh,0.006780005001928657
353,logout,0.006070950999855995
354,register,0.005205674999160692
354,login,0.004315967998991255
354,refresh,0.0050344120027148165
354,logout,0.004887582999799633
355,register,0.004284741000446957
355,login,0.004588543000863865
355,refresh,0.005450016997201601
355,logout,0.0054762250001658686
356,register,0.006827643999713473
356,login,0.005285750001348788
356,refresh,0.0055683549981040414
356,logout,0.0060281959995336365
357,register,0.005168615000002319
357,login,0.0052381829991645645
357,refresh,0.00592816300195409
357,logout,0.0061736210009257775
358,register,0.0049873309981194325
358,login,0.005955065000307513
358,refresh,0.005555529001867399
358,logout,0.005331533000571653
359,register,0.005330408002919285
359,login,0.005544866999116493
359,refresh,0.005112784001539694
359,logout,0.005837544002133654
360,register,0.00547505199938314
360,login,0.004573584999889135
360,refresh,0.005538180997973541
360,logout,0.004261983001924818
361,register,0.005217246998654446
361,login,0.00465265199818532
361,refresh,0.005574273000092944
361,logout,0.005749875002948102
362,register,0.005624466997687705
362,login,0.004600625001330627
362,refresh,0.005998533000820316
362,logout,0.005240686998149613
363,register,0.004045074001624016
363,login,0.004179010997177102
363,refresh,0.005137108000781154
363,logout,0.005732970999815734
364,register,0.005244834999757586
364,login,0.004517397999734385
364,refresh,0.005508431000635028
364,logout,0.004815618001885014
365,register,0.004674097999668447
365,login,0.004217341000185115
365,refresh,0.004768722999870079
365,logout,0.005788349000795279
366,register,0.0050543200013635214
366,login,0.0045839519989385735
366,refresh,0.005631748001178494
366,logout,0.0049392390028515365
367,register,0.005743481997342315
367,login,0.004468245999305509
367,refresh,0.004965373998857103
367,logout,0.0051141069998266175
368,register,0.003895540998200886
368,login,0.004411617999721784
368,refresh,0.004946993998601101
368,logout,0.0054530879970116075
369,register,0.005486885998834623
369,login,0.004245555002853507
369,refresh,0.0064072859968291596
369,logout,0.0055579370018676855
370,register,0.003992816000391031
370,login,0.004679746998590417
370,refresh,0.004734628997539403
370,logout,0.005571096997300629
371,register,0.005070816001534695
371,login,0.0046499540003424045
371,refresh,0.005457606002892135
371,logout,0.004865358998358715
372,register,0.004670596001233207
372,login,0.004420363999088295
372,refresh,0.005139515000337269
372,logout,0.005709742999897571
373,register,0.005665516000590287
373,login,0.0044413069990696386
373,refresh,0.0052012369997100905
373,logout,0.004395546999148792
374,register,0.004657984998630127
374,login,0.004499016002228018
374,refresh,0.004688905999501003
374,logout,0.005364152999391081
375,register,0.004113800001505297
375,login,0.0046560939990740735
375,refresh,0.00594641800125828
375,logout,0.005372485000407323
376,register,0.0050606479999260046
376,login,0.004025277001346694
376,refresh,0.005389494002884021
376,logout,0.005591840999841224
377,register,0.004660077996959444
377,login,0.004876696999417618
377,refresh,0.004774414999701548
377,logout,0.005817957000544993
378,register,0.0049151529965456575
378,login,0.004478663999179844
378,refresh,0.005402751001383876
378,logout,0.004083404000994051
379,register,0.004605392998200841
379,login,0.004065749002620578
379,refresh,0.004747945997223724
379,logout,0.005601897999440553
380,register,0.005121643000165932
380,login,0.00538652999966871
380,refresh,0.005246016997261904
380,logout,0.006087375000788597
381,register,0.004636654997739242
381,login,0.005227461999311345
381,refresh,0.005168897998373723
381,logout,0.006035997001163196
382,register,0.004591493998304941
382,login,0.004537053002422908
382,refresh,0.005286846000672085
382,logout,0.004559752000204753
383,register,0.005373133997636614
383,login,0.0046395119970839005
383,refresh,0.00599903100010124
383,logout,0.005442424997454509
384,register,0.004898089999187505
384,login,0.005462056000396842
384,refresh,0.005520397000509547
384,logout,0.006236077002540696
385,register,0.005326870003045769
385,login,0.005400177000410622
385,refresh,0.006286922001891071
385,logout,0.005823448998853564
386,register,0.005371150000428315
386,login,0.00462858600076288
386,refresh,0.004809549998753937
386,logout,0.006152993002615403
387,register,0.003968555000028573
387,login,0.0048013310006354
387,refresh,0.005468398998345947
387,logout,0.0051174250002077315
388,register,0.0049384800004190765
388,login,0.0038419860029534902
388,refresh,0.005531373000849271
388,logout,0.005514152999239741
389,register,0.004493693999393145
389,login,0.005184445999475429
389,refresh,0.00510159300029045
389,logout,0.004863911999564152
390,register,0.004958035002346151
390,login,0.003945287000533426
390,refresh,0.005745632999605732
390,logout,0.005049597999459365
391,register,0.004456704999029171
391,login,0.004955249998602085
391,refresh,0.005482131000462687
391,logout,0.005567873999098083
392,register,0.005177246999664931
392,login,0.004010420001577586
392,refresh,0.005423529997642618
392,logout,0.004598493997036712
393,register,0.004802231000212487
393,login,0.004280263001419371
393,refresh,0.005297809999319725
393,logout,0.0047848190006334335
394,register,0.004745790000015404
394,login,0.004923380998661742
394,refresh,0.0055609919982089195
394,logout,0.0060088270001870114
395,register,0.005403638999268878
395,login,0.004873165002209134
395,refresh,0.005040331001509912
395,logout,0.0056060599999909755
396,register,0.005706846997782122
396,login,0.005105039999762084
396,refresh,0.005536912998650223
396,logout,0.005142985999555094
397,register,0.0043595940005616285
397,login,0.004399474000820192
397,refresh,0.005001716999686323
397,logout,0.004972441998688737
398,register,0.005131452999194153
398,login,0.0044993829978920985
398,refresh,0.004753447999974014
398,logout,0.004693408998718951
399,register,0.00487811499988311
399,login,0.0036650250003731344
399,refresh,0.005441417000838555
399,logout,0.004976320000423584
400,register,0.004465985999559052
400,login,0.004004071997769643
400,refresh,0.005310661999828881
400,logout,0.005186566999327624
401,register,0.006148574000690132
401,login,0.004894411002169363
401,refresh,0.005444342001283076
401,logout,0.004192365002381848
402,register,0.004683380997448694
402,login,0.0041436259998590685
402,refresh,0.005386714998167008
402,logout,0.005490394996741088
403,register,0.006602557998121483
403,login,0.004948023000906687
403,refresh,0.00590741699852515
403,logout,0.005418181001004996
404,register,0.004332458000135375
404,login,0.0043632929991872516
404,refresh,0.004576396000629757
404,logout,0.005407682001532521
405,register,0.004784351000125753
405,login,0.005047134000051301
405,refresh,0.005180192001716932
405,logout,0.00483754000015324
406,register,0.004974422998202499
406,login,0.004377867000584956
406,refresh,0.005258365999907255
406,logout,0.004948732999764616
407,register,0.003994278999016387
407,login,0.004403725997690344
407,refresh,0.005370987997594057
407,logout,0.005241325001406949
408,register,0.005847333002748201
408,login,0.00425417299993569
408,refresh,0.005235415002971422
408,logout,0.005178316998353694
409,register,0.004368841997347772
409,login,0.005058067999925697
409,refresh,0.00446992099750787
409,logout,0.005930405000981409
410,register,0.0046709970010851976
410,login,0.00386641399745713
410,refresh,0.005397143999289256
410,logout,0.005195351997826947
411,register,0.004579479002131848
411,login,0.004446896000445122
411,refresh,0.0051600989972939715
411,logout,0.005110892001539469
412,register,0.005500924999068957
412,login,0.0042828580008063
412,refresh,0.005081897998024942
412,logout,0.0049903350009117275
413,register,0.005047470000135945
413,login,0.004470121002668748
413,refresh,0.0053457790018001106
413,logout,0.0050154329983342905
414,register,0.0043683299991243985
414,login,0.0046702360014023725
414,refresh,0.0057059210012084804
414,logout,0.0061098869991838
415,register,0.005737077000958379
415,login,0.0052654869978141505
415,refresh,0.005539737998333294
415,logout,0.006185639998875558
416,register,0.005450618999020662
416,login,0.004467005997867091
416,refresh,0.005685856001946377
416,logout,0.005371064002247294
417,register,0.005330127001798246
417,login,0.004927055997541174
417,refresh,0.006079925999074476
417,logout,0.00618879899775493
418,register,0.006223729000339517
418,login,0.005538100998819573
418,refresh,0.005561051002587192
418,logout,0.005484414999955334
419,register,0.0053386609979497734
419,login,0.0049808020012278575
419,refresh,0.005855488001543563
419,logout,0.005378906000260031
420,register,0.005401267000706866
420,login,0.005190865002077771
420,refresh,0.0061178389987617265
420,logout,0.005527850000362378
421,register,0.005201021001994377
421,login,0.005069142000138527
421,refresh,0.005834270999912405
421,logout,0.005573251000896562
422,register,0.006412786999135278
422,login,0.005160062999493675
422,refresh,0.004922340998746222
422,logout,0.005749269999796525
423,register,0.004719032000139123
423,login,0.0049784770017140545
423,refresh,0.005514804997801548
423,logout,0.005661343999236124
424,register,0.005161343000509078
424,login,0.004577495998091763
424,refresh,0.005335434998414712
424,logout,0.005778397997346474
425,register,0.005303668000124162
425,login,0.004799474001629278
425,refresh,0.006073745997127844
425,logout,0.005045963000156917
426,register,0.0042154239999945275
426,login,0.004540846002782928
426,refresh,0.004982468999514822
426,logout,0.005521962000784697
427,register,0.004798303998541087
427,login,0.004556510000838898
427,refresh,0.006029136999131879
427,logout,0.005872480000107316
428,register,0.004889427000307478
428,login,0.0047123730000748765
428,refresh,0.0055143930003396235
428,logout,0.0055556890001753345
429,register,0.005304910002450924
429,login,0.004421116998855723
429,refresh,0.005502534997503972
429,logout,0.004709076998551609
430,register,0.004614041998138418
430,login,0.004488298000069335
430,refresh,0.005676131997461198
430,logout,0.005241211998509243
431,register,0.004829033998248633
431,login,0.004441417997441022
431,refresh,0.005316873997799121
431,logout,0.0055204199998115655
432,register,0.0047884819978207815
432,login,0.004727060000732308
432,refresh,0.004621166001015808
432,logout,0.006008590000419645
433,register,0.004675003998272587
433,login,0.004219280999677721
433,refresh,0.005268847002298571
433,logout,0.004993504997401033
434,register,0.004654576998291304
434,login,0.004068481001013424
434,refresh,0.0051422590004222
434,logout,0.0056456330021319445
435,register,0.0039466080015699845
435,login,0.004674075000366429
435,refresh,0.004839692999667022
435,logout,0.005494707002071664
436,register,0.005006061001040507
436,login,0.004257993998180609
436,refresh,0.005422550999355735
436,logout,0.004258433997165412
437,register,0.004844841001613531
437,login,0.003787964000366628
437,refresh,0.005446815001050709
437,logout,0.005970423000690062
438,register,0.00526995800100849
438,login,0.004825299001822714
438,refresh,0.005260565001663053
438,logout,0.005582300000241958
439,register,0.00502773299740511
439,login,0.004510107999522006
439,refresh,0.005885976999707054
439,logout,0.006228286001714878
440,register,0.005609759002254577
440,login,0.004282351997972
440,refresh,0.005880570999579504
440,logout,0.005550276997382753
441,register,0.004763557997648604
441,login,0.004810992999409791
441,refresh,0.005593317997409031
441,logout,0.005749320000177249
442,register,0.0058155830010946374
442,login,0.005019067000830546
442,refresh,0.005433889000414638
442,logout,0.00591318999795476
443,register,0.005271075999189634
443,login,0.005262156999378931
443,refresh,0.006242722000024514
443,logout,0.006235046999790939
444,register,0.004518801997619448
444,login,0.005460115000460064
444,refresh,0.005446817998745246
444,logout,0.005494245000591036
445,register,0.004649552000046242
445,login,0.004384150997793768
445,refresh,0.0051956319985038135
445,logout,0.005259344998194138
446,register,0.00470778000089922
446,login,0.005065717999968911
446,refresh,0.004579683001793455
446,logout,0.005093300998851191
447,register,0.005066492998594185
447,login,0.0041696709995449055
447,refresh,0.006064548000722425
447,logout,0.006440993998694466
448,register,0.004835992000153055
448,login,0.005260191002889769
448,refresh,0.007038399002340157
448,logout,0.006326933998934692
449,register,0.005454280999401817
449,login,0.005404499999713153
449,refresh,0.006412374998035375
449,logout,0.006083523003326263
450,register,0.004499500999372685
450,login,0.004886337999778334
450,refresh,0.0044102729989390355
450,logout,0.00535184699765523
451,register,0.004714853999757906
451,login,0.005036148999352008
451,refresh,0.005740319000324234
451,logout,0.004500258000916801
452,register,0.004472238000744255
452,login,0.004335542998887831
452,refresh,0.004884023001068272
452,logout,0.004968043998815119
453,register,0.004552313999738544
453,login,0.004477067999687279
453,refresh,0.005557528998906491
453,logout,0.00491504499950679
454,register,0.00514090400247369
454,login,0.0041682580013002735
454,refresh,0.004912315998808481
454,logout,0.0044609069991565775
455,register,0.00495676499849651
455,login,0.0038027789996704087
455,refresh,0.005489556999236811
455,logout,0.005647648002195638
456,register,0.005148668999026995
456,login,0.0050063929993484635
456,refresh,0.006064942997909384
456,logout,0.006412029000784969
457,register,0.004892675999144558
457,login,0.0051499840010365006
457,refresh,0.005054430999734905
457,logout,0.005661713999870699
458,register,0.0050356749998172745
458,login,0.004469962997973198
458,refresh,0.005170854998141294
458,logout,0.0035498990000633057
459,register,0.005141705001733499
459,login,0.004505007000261685
459,refresh,0.005458853996969992
459,logout,0.005424770999525208
460,register,0.005725947998143965
460,login,0.010210769996774616
460,refresh,0.0050386829971103
460,logout,0.005066972000349779
461,register,0.004784651002410101
461,login,0.005843115999596193
461,refresh,0.007339961000980111
461,logout,0.006549030000314815
462,register,0.007160967001254903
462,login,0.008274460000393447
462,refresh,0.006929197999852477
462,logout,0.007084904998919228
463,register,0.0062739780005358625
463,login,0.005768704999354668
463,refresh,0.005496145000506658
463,logout,0.005026351002015872
464,register,0.00777846599885379
464,login,0.006054024001059588
464,refresh,0.005884865997359157
464,logout,0.005121707999933278
465,register,0.0044692199990095105
465,login,0.004728465002699522
465,refresh,0.004853356000239728
465,logout,0.005380047001381172
466,register,0.004872820998571115
466,login,0.00438649499847088
466,refresh,0.005197282000153791
466,logout,0.004317405000620056
467,register,0.0059633330020005815
467,login,0.005720468998333672
467,refresh,0.004774308999913046
467,logout,0.004801055001735222
468,register,0.004429773001902504
468,login,0.004743900997709716
468,refresh,0.005063456999778282
468,logout,0.005035762002080446
469,register,0.004831292997550918
469,login,0.0033798479998949915
469,refresh,0.005194089000724489
469,logout,0.004844344999582972
470,register,0.005321388998709153
470,login,0.005292360998282675
470,refresh,0.005227729998296127
470,logout,0.0060082529998908285
471,register,0.005454597001516959
471,login,0.0044162939993839245
471,refresh,0.005562482998357154
471,logout,0.005421074001787929
472,register,0.0045532130025094375
472,login,0.004609564999555005
472,refresh,0.005687410997779807
472,logout,0.0062131600025168154
473,register,0.005170172000362072
473,login,0.004328127000917448
473,refresh,0.005410584002675023
473,logout,0.006299936001596507
474,register,0.004619005998392822
474,login,0.004969396999513265
474,refresh,0.005684517000190681
474,logout,0.005383704999985639
475,register,0.005253380000795005
475,login,0.005612106000626227
475,refresh,0.00516423999943072
475,logout,0.006094921998737846
476,register,0.00556941900140373
476,login,0.00456937900162302
476,refresh,0.005797122001240496
476,logout,0.006066832000215072
477,register,0.0045980890026839916
477,login,0.004879691001406172
477,refresh,0.005308037001668708
477,logout,0.0051361090008867905
478,register,0.005406656000559451
478,login,0.0043869729997823015
478,refresh,0.005555683997954475
478,logout,0.006101835999288596
479,register,0.005795216999104014
479,login,0.00690242299970123
479,refresh,0.006799861999752466
479,logout,0.006272407998039853
480,register,0.005246675998932915
480,login,0.00429526299922145
480,refresh,0.0059443280006235
480,logout,0.005196366000745911
481,register,0.0053665669984184206
481,login,0.005148758002178511
481,refresh,0.005461022999952547
481,logout,0.005369803999201395
482,register,0.005071663999842713
482,login,0.004244666000886355
482,refresh,0.005356134999601636
482,logout,0.00490798400278436
483,register,0.004019414001959376
483,login,0.004057760001160204
483,refresh,0.005568459000642179
483,logout,0.005562620001001051
484,register,0.00495161700018798
484,login,0.004601823002303718
484,refresh,0.004857072999584489
484,logout,0.005004414000723045
485,register,0.005145767998328665
485,login,0.003861450000840705
485,refresh,0.005136925999977393
485,logout,0.004791055998794036
486,register,0.004650188999221427
486,login,0.004995937000785489
486,refresh,0.004666099001042312
486,logout,0.0053394550013763364
487,register,0.004385035001178039
487,login,0.004447489998710807
487,refresh,0.005387659999541938
487,logout,0.0050304139986110386
488,register,0.005010038999898825
488,login,0.004188876999251079
488,refresh,0.005088806999992812
488,logout,0.00516875399989658
489,register,0.005292068999551702
489,login,0.004860548000579001
489,refresh,0.005195498000830412
489,logout,0.004999200002202997
490,register,0.0045930200030852575
490,login,0.003981678000855027
490,refresh,0.005641096999170259
490,logout,0.004497529000218492
491,register,0.004222244999255054
491,login,0.004738056999485707
491,refresh,0.004987424999853829
491,logout,0.005207492999034002
492,register,0.00435820599886938
492,login,0.00456374900022638
492,refresh,0.0046739360004721675
492,logout,0.005416110001533525
493,register,0.0047819560022617225
493,login,0.004315676000260282
493,refresh,0.00506440100070904
493,logout,0.0050657600004342385
494,register,0.0042473370012885425
494,login,0.004776729001605418
494,refresh,0.005220857001404511
494,logout,0.0055894389988679904
495,register,0.0050872699976025615
495,login,0.004490155002713436
495,refresh,0.005437887000880437
495,logout,0.005920118001085939
496,register,0.004517506000411231
496,login,0.005762190001405543
496,refresh,0.005654497999785235
496,logout,0.005650117000186583
497,register,0.004851084999245359
497,login,0.004710178000095766
497,refresh,0.005377416000555968
497,logout,0.005772438998974394
